Test-Train Split (%),Max_depth,Min_Sample_Split,Time taken to train classifier (sec),Memory used (MB),CPU used,Accuracy Score,Precision Score,F1-Score,Recall Score
40.0,4,2,0.00043392181396484375,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,4,3,0.0003619194030761719,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,4,4,0.0003795623779296875,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,4,5,0.00031495094299316406,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,4,6,0.00033736228942871094,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,4,7,0.00032210350036621094,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,4,8,0.00038051605224609375,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,4,9,0.0003409385681152344,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,4,10,0.0006282329559326172,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,5,2,0.0003266334533691406,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,5,3,0.00033354759216308594,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,5,4,0.00032901763916015625,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,5,5,0.0003216266632080078,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,5,6,0.00032138824462890625,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,5,7,0.0003161430358886719,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,5,8,0.0003304481506347656,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,5,9,0.0003178119659423828,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,5,10,0.0003426074981689453,0.0,94.2,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,6,2,0.0003330707550048828,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,6,3,0.0005822181701660156,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,6,4,0.0003337860107421875,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,6,5,0.0003230571746826172,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,6,6,0.00033593177795410156,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,6,7,0.0003056526184082031,0.0,95.6,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,6,8,0.0003314018249511719,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,6,9,0.0003323554992675781,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,6,10,0.00034117698669433594,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,7,2,0.0003376007080078125,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,7,3,0.0003006458282470703,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,7,4,0.0006213188171386719,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,7,5,0.0003631114959716797,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,7,6,0.0003535747528076172,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,7,7,0.0003464221954345703,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,7,8,0.0003345012664794922,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,7,9,0.00034427642822265625,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,7,10,0.0003304481506347656,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,8,2,0.0004303455352783203,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,8,3,0.00031757354736328125,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,8,4,0.00036644935607910156,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,8,5,0.0003750324249267578,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,8,6,0.0003349781036376953,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,8,7,0.00033593177795410156,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,8,8,0.0003674030303955078,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,8,9,0.00031828880310058594,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,8,10,0.0003619194030761719,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,9,2,0.0006306171417236328,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,9,3,0.00033926963806152344,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,9,4,0.0003662109375,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,9,5,0.0006201267242431641,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,9,6,0.0006563663482666016,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,9,7,0.00034308433532714844,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,9,8,0.00033164024353027344,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,9,9,0.0003509521484375,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,9,10,0.0003972053527832031,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,10,2,0.00037217140197753906,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,10,3,0.00033020973205566406,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,10,4,0.00032329559326171875,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,10,5,0.00032329559326171875,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,10,6,0.0003266334533691406,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,10,7,0.0003154277801513672,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,10,8,0.00033402442932128906,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,10,9,0.00033926963806152344,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,10,10,0.0003304481506347656,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
50.0,2,2,0.00043463706970214844,0.0078125,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,2,3,0.00032782554626464844,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,2,4,0.0003132820129394531,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,2,5,0.00034117698669433594,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,2,6,0.00033092498779296875,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,2,7,0.00032830238342285156,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,2,8,0.00029921531677246094,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,2,9,0.00029850006103515625,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,2,10,0.00030493736267089844,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,3,2,0.0003058910369873047,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,3,3,0.0003345012664794922,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,3,4,0.0003039836883544922,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,3,5,0.0003178119659423828,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,3,6,0.00032258033752441406,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,3,7,0.0003254413604736328,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,3,8,0.0003314018249511719,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,3,9,0.00030493736267089844,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,3,10,0.0003349781036376953,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,4,2,0.000308990478515625,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,4,3,0.00032019615173339844,0.0,0.0,0.9466666666666667,0.9529411764705882,0.9453703703703703,0.9466666666666667
50.0,4,4,0.00031828880310058594,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,4,5,0.0004086494445800781,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,4,6,0.0003192424774169922,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,4,7,0.0006232261657714844,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,4,8,0.00034880638122558594,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,4,9,0.00030994415283203125,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,4,10,0.00031566619873046875,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,5,2,0.0003142356872558594,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,5,3,0.0003058910369873047,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,5,4,0.0003199577331542969,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,5,5,0.0003261566162109375,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,5,6,0.0003135204315185547,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,5,7,0.0003285408020019531,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,5,8,0.0003311634063720703,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,5,9,0.00031685829162597656,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,5,10,0.0003368854522705078,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,6,2,0.0003254413604736328,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,6,3,0.00033020973205566406,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,6,4,0.0003077983856201172,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,6,5,0.0003237724304199219,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,6,6,0.0003180503845214844,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,6,7,0.00033783912658691406,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,6,8,0.0003097057342529297,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,6,9,0.00031876564025878906,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,6,10,0.00032830238342285156,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,7,2,0.0003075599670410156,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,7,3,0.00031065940856933594,0.0,0.0,0.9466666666666667,0.9529411764705882,0.9453703703703703,0.9466666666666667
50.0,7,4,0.0003311634063720703,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,7,5,0.0003020763397216797,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,7,6,0.0003116130828857422,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,7,7,0.0003349781036376953,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,7,8,0.0003299713134765625,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,7,9,0.0003380775451660156,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,7,10,0.0005986690521240234,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,8,2,0.00035858154296875,0.0,0.0,0.9733333333333334,0.975,0.9730616864742501,0.9733333333333334
50.0,8,3,0.0003287792205810547,0.0,0.0,0.9466666666666667,0.9529411764705882,0.9453703703703703,0.9466666666666667
50.0,8,4,0.0006229877471923828,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,8,5,0.0003256797790527344,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,8,6,0.00034332275390625,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,8,7,0.00033211708068847656,0.0,95.8,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,8,8,0.0003230571746826172,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,8,9,0.0004925727844238281,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,8,10,0.0003154277801513672,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,9,2,0.00032258033752441406,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,9,3,0.0003159046173095703,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,9,4,0.00030922889709472656,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,9,5,0.00031185150146484375,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,9,6,0.0003197193145751953,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,9,7,0.0003330707550048828,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,9,8,0.0002980232238769531,0.0,95.2,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,9,9,0.0003027915954589844,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,9,10,0.0003032684326171875,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,10,2,0.00033211708068847656,0.0,0.0,0.9733333333333334,0.975,0.9730616864742501,0.9733333333333334
50.0,10,3,0.0006091594696044922,0.0,0.0,0.9466666666666667,0.9529411764705882,0.9453703703703703,0.9466666666666667
50.0,10,4,0.0003421306610107422,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,10,5,0.0003132820129394531,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,10,6,0.0003337860107421875,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,10,7,0.00032401084899902344,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,10,8,0.0003218650817871094,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,10,9,0.0003228187561035156,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,10,10,0.00032448768615722656,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
